seq,script,step,decision_time,execution_time,target_position,actual_position,trade_direction,raw_open,exec_price,fee_paid,slippage_cost,notional,qty,cash,btc,equity_start,equity_end,reward,reward_raw,cum_reward_raw,terminated,truncated,terminal_liquidation
falling,s2_flat1,21,2026-06-01 21:00:00+00:00,2026-06-01 22:00:00+00:00,1,1,hold,9.847709021836119,9.847709021836119,0.0,0.0,0.0,0.0,0.0,1.1100011100011102,12.14551993911782,10.930967945206039,-0.10536051565782628,-0.10536051565782628,-2.2135703291474353,False,False,False
falling,s2_flat1,22,2026-06-01 22:00:00+00:00,2026-06-01 23:00:00+00:00,1,1,hold,8.862938119652506,8.862938119652506,0.0,0.0,0.0,0.0,0.0,1.1100011100011102,10.930967945206039,9.837871150685435,-0.10536051565782628,-0.10536051565782628,-2.3189308448052617,False,False,False
falling,s2_flat1,23,2026-06-01 23:00:00+00:00,2026-06-02 00:00:00+00:00,1,1,hold,7.9766443076872555,7.9766443076872555,0.0,0.0,0.0,0.0,0.0,1.1100011100011102,9.837871150685435,8.854084035616891,-0.1053605156578264,-0.1053605156578264,-2.424291360463088,False,False,False
falling,s2_flat1,24,2026-06-02 00:00:00+00:00,2026-06-02 01:00:00+00:00,1,1,hold,7.17897987691853,7.17897987691853,0.0,0.0,0.0,0.0,0.0,1.1100011100011102,8.854084035616891,7.968675632055202,-0.10536051565782628,-0.10536051565782628,-2.5296518761209144,False,False,False
falling,s2_flat1,25,2026-06-02 01:00:00+00:00,2026-06-02 02:00:00+00:00,1,1,hold,6.461081889226677,6.461081889226677,0.0,0.0,0.0,0.0,0.0,1.1100011100011102,7.968675632055202,7.171808068849682,-0.10536051565782628,-0.10536051565782628,-2.6350123917787407,False,False,False
falling,s2_flat1,26,2026-06-02 02:00:00+00:00,2026-06-02 03:00:00+00:00,1,1,hold,5.81497370030401,5.81497370030401,0.0,0.0,0.0,0.0,0.0,1.1100011100011102,7.171808068849682,6.454627261964714,-0.10536051565782628,-0.10536051565782628,-2.740372907436567,False,False,False
falling,s2_flat1,27,2026-06-02 03:00:00+00:00,2026-06-02 04:00:00+00:00,1,1,hold,5.233476330273609,5.233476330273609,0.0,0.0,0.0,0.0,0.0,1.1100011100011102,6.454627261964714,5.809164535768243,-0.10536051565782628,-0.10536051565782628,-2.8457334230943934,False,False,False
falling,s2_flat1,28,2026-06-02 04:00:00+00:00,2026-06-02 05:00:00+00:00,1,0,hold,4.710128697246248,4.710128697246248,0.0,0.0,0.0,0.0,5.223019834109228,0.0,5.809164535768243,5.223019834109228,-0.1063610159914097,-0.1063610159914097,-2.952094439085803,True,False,True
falling,s3_0110,0,2026-06-01 00:00:00+00:00,2026-06-01 01:00:00+00:00,0,0,hold,90.0,90.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,False,False,False
falling,s3_0110,1,2026-06-01 01:00:00+00:00,2026-06-01 02:00:00+00:00,1,1,buy,81.0,81.0,0.0999000999000999,0.0,99.9000999000999,1.2333345666679,0.0,1.2333345666679,100.0,99.9000999000999,-0.0009995003330834993,-0.0009995003330834993,-0.0009995003330834993,False,False,False
falling,s3_0110,2,2026-06-01 02:00:00+00:00,2026-06-01 03:00:00+00:00,1,1,hold,72.9,72.9,0.0,0.0,0.0,0.0,0.0,1.2333345666679,99.9000999000999,89.91008991008992,-0.10536051565782616,-0.10536051565782616,-0.10636001599090966,False,False,False
falling,s3_0110,3,2026-06-01 03:00:00+00:00,2026-06-01 04:00:00+00:00,0,0,sell,65.61,65.61,0.08091908091908093,0.0,80.91908091908093,1.2333345666679,80.83816183816185,0.0,89.91008991008992,80.83816183816185,-0.10636101599140982,-0.10636101599140982,-0.21272103198231948,False,False,False
falling,s3_0110,4,2026-06-01 04:00:00+00:00,2026-06-01 05:00:00+00:00,0,0,hold,59.04900000000001,59.04900000000001,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,5,2026-06-01 05:00:00+00:00,2026-06-01 06:00:00+00:00,0,0,hold,53.14410000000001,53.14410000000001,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,6,2026-06-01 06:00:00+00:00,2026-06-01 07:00:00+00:00,0,0,hold,47.82969000000001,47.82969000000001,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,7,2026-06-01 07:00:00+00:00,2026-06-01 08:00:00+00:00,0,0,hold,43.04672100000001,43.04672100000001,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,8,2026-06-01 08:00:00+00:00,2026-06-01 09:00:00+00:00,0,0,hold,38.74204890000001,38.74204890000001,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,9,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,0,0,hold,34.86784401000001,34.86784401000001,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,10,2026-06-01 10:00:00+00:00,2026-06-01 11:00:00+00:00,0,0,hold,31.381059609000005,31.381059609000005,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,11,2026-06-01 11:00:00+00:00,2026-06-01 12:00:00+00:00,0,0,hold,28.242953648100013,28.242953648100013,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,12,2026-06-01 12:00:00+00:00,2026-06-01 13:00:00+00:00,0,0,hold,25.418658283290007,25.418658283290007,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,13,2026-06-01 13:00:00+00:00,2026-06-01 14:00:00+00:00,0,0,hold,22.87679245496101,22.87679245496101,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,14,2026-06-01 14:00:00+00:00,2026-06-01 15:00:00+00:00,0,0,hold,20.58911320946491,20.58911320946491,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,15,2026-06-01 15:00:00+00:00,2026-06-01 16:00:00+00:00,0,0,hold,18.530201888518416,18.530201888518416,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,16,2026-06-01 16:00:00+00:00,2026-06-01 17:00:00+00:00,0,0,hold,16.677181699666576,16.677181699666576,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,17,2026-06-01 17:00:00+00:00,2026-06-01 18:00:00+00:00,0,0,hold,15.009463529699918,15.009463529699918,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,18,2026-06-01 18:00:00+00:00,2026-06-01 19:00:00+00:00,0,0,hold,13.508517176729928,13.508517176729928,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,19,2026-06-01 19:00:00+00:00,2026-06-01 20:00:00+00:00,0,0,hold,12.157665459056934,12.157665459056934,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,20,2026-06-01 20:00:00+00:00,2026-06-01 21:00:00+00:00,0,0,hold,10.941898913151242,10.941898913151242,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,21,2026-06-01 21:00:00+00:00,2026-06-01 22:00:00+00:00,0,0,hold,9.847709021836119,9.847709021836119,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,22,2026-06-01 22:00:00+00:00,2026-06-01 23:00:00+00:00,0,0,hold,8.862938119652506,8.862938119652506,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,23,2026-06-01 23:00:00+00:00,2026-06-02 00:00:00+00:00,0,0,hold,7.9766443076872555,7.9766443076872555,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,24,2026-06-02 00:00:00+00:00,2026-06-02 01:00:00+00:00,0,0,hold,7.17897987691853,7.17897987691853,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,25,2026-06-02 01:00:00+00:00,2026-06-02 02:00:00+00:00,0,0,hold,6.461081889226677,6.461081889226677,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,26,2026-06-02 02:00:00+00:00,2026-06-02 03:00:00+00:00,0,0,hold,5.81497370030401,5.81497370030401,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,27,2026-06-02 03:00:00+00:00,2026-06-02 04:00:00+00:00,0,0,hold,5.233476330273609,5.233476330273609,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,False,False,False
falling,s3_0110,28,2026-06-02 04:00:00+00:00,2026-06-02 05:00:00+00:00,0,0,hold,4.710128697246248,4.710128697246248,0.0,0.0,0.0,0.0,80.83816183816185,0.0,80.83816183816185,80.83816183816185,0.0,0.0,-0.21272103198231948,True,False,False
falling,s4_111,0,2026-06-01 00:00:00+00:00,2026-06-01 01:00:00+00:00,1,1,buy,90.0,90.0,0.09990009990009992,0.0,99.90009990009992,1.1100011100011102,0.0,1.1100011100011102,100.0,99.90009990009992,-0.000999500333083388,-0.000999500333083388,-0.000999500333083388,False,False,False
falling,s4_111,1,2026-06-01 01:00:00+00:00,2026-06-01 02:00:00+00:00,1,1,hold,81.0,81.0,0.0,0.0,0.0,0.0,0.0,1.1100011100011102,99.90009990009992,89.91008991008992,-0.10536051565782628,-0.10536051565782628,-0.10636001599090968,False,False,False
falling,s4_111,2,2026-06-01 02:00:00+00:00,2026-06-01 03:00:00+00:00,1,1,hold,72.9,72.9,0.0,0.0,0.0,0.0,0.0,1.1100011100011102,89.91008991008992,80.91908091908094,-0.10536051565782616,-0.10536051565782616,-0.21172053164873583,False,False,False
falling,s4_111,3,2026-06-01 03:00:00+00:00,2026-06-01 04:00:00+00:00,0,0,sell,65.61,65.61,0.07282717282717284,0.0,72.82717282717284,1.1100011100011102,72.75434565434567,0.0,80.91908091908094,72.75434565434567,-0.10636101599140982,-0.10636101599140982,-0.3180815476401456,False,False,False
falling,s4_111,4,2026-06-01 04:00:00+00:00,2026-06-01 05:00:00+00:00,0,0,hold,59.04900000000001,59.04900000000001,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
falling,s4_111,5,2026-06-01 05:00:00+00:00,2026-06-01 06:00:00+00:00,0,0,hold,53.14410000000001,53.14410000000001,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
falling,s4_111,6,2026-06-01 06:00:00+00:00,2026-06-01 07:00:00+00:00,0,0,hold,47.82969000000001,47.82969000000001,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
falling,s4_111,7,2026-06-01 07:00:00+00:00,2026-06-01 08:00:00+00:00,0,0,hold,43.04672100000001,43.04672100000001,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
falling,s4_111,8,2026-06-01 08:00:00+00:00,2026-06-01 09:00:00+00:00,0,0,hold,38.74204890000001,38.74204890000001,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
falling,s4_111,9,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,0,0,hold,34.86784401000001,34.86784401000001,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
falling,s4_111,10,2026-06-01 10:00:00+00:00,2026-06-01 11:00:00+00:00,0,0,hold,31.381059609000005,31.381059609000005,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
falling,s4_111,11,2026-06-01 11:00:00+00:00,2026-06-01 12:00:00+00:00,0,0,hold,28.242953648100013,28.242953648100013,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
falling,s4_111,12,2026-06-01 12:00:00+00:00,2026-06-01 13:00:00+00:00,0,0,hold,25.418658283290007,25.418658283290007,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
falling,s4_111,13,2026-06-01 13:00:00+00:00,2026-06-01 14:00:00+00:00,0,0,hold,22.87679245496101,22.87679245496101,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
falling,s4_111,14,2026-06-01 14:00:00+00:00,2026-06-01 15:00:00+00:00,0,0,hold,20.58911320946491,20.58911320946491,0.0,0.0,0.0,0.0,72.75434565434567,0.0,72.75434565434567,72.75434565434567,0.0,0.0,-0.3180815476401456,False,False,False
