seq,script,step,decision_time,execution_time,target_position,actual_position,trade_direction,raw_open,exec_price,fee_paid,slippage_cost,notional,qty,cash,btc,equity_start,equity_end,reward,reward_raw,cum_reward_raw,terminated,truncated,terminal_liquidation
rising,s1_flat0,26,2026-06-02 02:00:00+00:00,2026-06-02 03:00:00+00:00,0,0,hold,1310.999419149996,1310.999419149996,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,False,False,False
rising,s1_flat0,27,2026-06-02 03:00:00+00:00,2026-06-02 04:00:00+00:00,0,0,hold,1442.0993610649957,1442.0993610649957,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,False,False,False
rising,s1_flat0,28,2026-06-02 04:00:00+00:00,2026-06-02 05:00:00+00:00,0,0,hold,1586.3092971714952,1586.3092971714952,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,True,False,False
rising,s2_flat1,0,2026-06-01 00:00:00+00:00,2026-06-01 01:00:00+00:00,1,1,buy,110.00000000000001,110.00000000000001,0.09990009990009992,0.0,99.90009990009992,0.9081827263645446,0.0,0.9081827263645446,100.0,99.90009990009992,-0.000999500333083388,-0.000999500333083388,-0.000999500333083388,False,False,False
rising,s2_flat1,1,2026-06-01 01:00:00+00:00,2026-06-01 02:00:00+00:00,1,1,hold,121.00000000000001,121.00000000000001,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,99.90009990009992,109.8901098901099,0.09531017980432474,0.09531017980432474,0.09431067947124135,False,False,False
rising,s2_flat1,2,2026-06-01 02:00:00+00:00,2026-06-01 03:00:00+00:00,1,1,hold,133.10000000000005,133.10000000000005,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,109.8901098901099,120.87912087912093,0.09531017980432514,0.09531017980432514,0.1896208592755665,False,False,False
rising,s2_flat1,3,2026-06-01 03:00:00+00:00,2026-06-01 04:00:00+00:00,1,1,hold,146.41000000000005,146.41000000000005,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,120.87912087912093,132.96703296703302,0.09531017980432474,0.09531017980432474,0.28493103907989126,False,False,False
rising,s2_flat1,4,2026-06-01 04:00:00+00:00,2026-06-01 05:00:00+00:00,1,1,hold,161.05100000000004,161.05100000000004,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,132.96703296703302,146.26373626373632,0.09531017980432493,0.09531017980432493,0.3802412188842162,False,False,False
rising,s2_flat1,5,2026-06-01 05:00:00+00:00,2026-06-01 06:00:00+00:00,1,1,hold,177.1561000000001,177.1561000000001,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,146.26373626373632,160.89010989010998,0.09531017980432514,0.09531017980432514,0.47555139868854135,False,False,False
rising,s2_flat1,6,2026-06-01 06:00:00+00:00,2026-06-01 07:00:00+00:00,1,1,hold,194.87171000000012,194.87171000000012,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,160.89010989010998,176.97912087912098,0.09531017980432493,0.09531017980432493,0.5708615784928663,False,False,False
rising,s2_flat1,7,2026-06-01 07:00:00+00:00,2026-06-01 08:00:00+00:00,1,1,hold,214.35888100000017,214.35888100000017,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,176.97912087912098,194.6770329670331,0.09531017980432493,0.09531017980432493,0.6661717582971913,False,False,False
rising,s2_flat1,8,2026-06-01 08:00:00+00:00,2026-06-01 09:00:00+00:00,1,1,hold,235.7947691000002,235.7947691000002,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,194.6770329670331,214.14473626373643,0.09531017980432493,0.09531017980432493,0.7614819381015163,False,False,False
rising,s2_flat1,9,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,1,1,hold,259.3742460100002,259.3742460100002,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,214.14473626373643,235.55920989011008,0.09531017980432493,0.09531017980432493,0.8567921179058413,False,False,False
rising,s2_flat1,10,2026-06-01 10:00:00+00:00,2026-06-01 11:00:00+00:00,1,1,hold,285.31167061100024,285.31167061100024,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,235.55920989011008,259.1151308791211,0.09531017980432493,0.09531017980432493,0.9521022977101663,False,False,False
rising,s2_flat1,11,2026-06-01 11:00:00+00:00,2026-06-01 12:00:00+00:00,1,1,hold,313.8428376721003,313.8428376721003,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,259.1151308791211,285.02664396703324,0.09531017980432493,0.09531017980432493,1.0474124775144913,False,False,False
rising,s2_flat1,12,2026-06-01 12:00:00+00:00,2026-06-01 13:00:00+00:00,1,1,hold,345.2271214393104,345.2271214393104,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,285.02664396703324,313.5293083637366,0.09531017980432493,0.09531017980432493,1.1427226573188163,False,False,False
rising,s2_flat1,13,2026-06-01 13:00:00+00:00,2026-06-01 14:00:00+00:00,1,1,hold,379.7498335832414,379.7498335832414,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,313.5293083637366,344.8822392001103,0.09531017980432493,0.09531017980432493,1.2380328371231413,False,False,False
rising,s2_flat1,14,2026-06-01 14:00:00+00:00,2026-06-01 15:00:00+00:00,1,1,hold,417.7248169415656,417.7248169415656,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,344.8822392001103,379.37046312012137,0.09531017980432493,0.09531017980432493,1.3333430169274663,False,False,False
rising,s2_flat1,15,2026-06-01 15:00:00+00:00,2026-06-01 16:00:00+00:00,1,1,hold,459.4972986357222,459.4972986357222,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,379.37046312012137,417.3075094321335,0.09531017980432474,0.09531017980432474,1.428653196731791,False,False,False
rising,s2_flat1,16,2026-06-01 16:00:00+00:00,2026-06-01 17:00:00+00:00,1,1,hold,505.4470284992945,505.4470284992945,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,417.3075094321335,459.0382603753469,0.09531017980432493,0.09531017980432493,1.523963376536116,False,False,False
rising,s2_flat1,17,2026-06-01 17:00:00+00:00,2026-06-01 18:00:00+00:00,1,1,hold,555.991731349224,555.991731349224,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,459.0382603753469,504.9420864128817,0.09531017980432493,0.09531017980432493,1.619273556340441,False,False,False
rising,s2_flat1,18,2026-06-01 18:00:00+00:00,2026-06-01 19:00:00+00:00,1,1,hold,611.5909044841464,611.5909044841464,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,504.9420864128817,555.4362950541699,0.09531017980432493,0.09531017980432493,1.714583736144766,False,False,False
rising,s2_flat1,19,2026-06-01 19:00:00+00:00,2026-06-01 20:00:00+00:00,1,1,hold,672.7499949325611,672.7499949325611,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,555.4362950541699,610.9799245595868,0.09531017980432474,0.09531017980432474,1.8098939159490908,False,False,False
rising,s2_flat1,20,2026-06-01 20:00:00+00:00,2026-06-01 21:00:00+00:00,1,1,hold,740.0249944258172,740.0249944258172,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,610.9799245595868,672.0779170155456,0.09531017980432493,0.09531017980432493,1.9052040957534158,False,False,False
rising,s2_flat1,21,2026-06-01 21:00:00+00:00,2026-06-01 22:00:00+00:00,1,1,hold,814.0274938683991,814.0274938683991,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,672.0779170155456,739.2857087171003,0.09531017980432514,0.09531017980432514,2.000514275557741,False,False,False
rising,s2_flat1,22,2026-06-01 22:00:00+00:00,2026-06-01 23:00:00+00:00,1,1,hold,895.430243255239,895.430243255239,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,739.2857087171003,813.2142795888103,0.09531017980432474,0.09531017980432474,2.0958244553620657,False,False,False
rising,s2_flat1,23,2026-06-01 23:00:00+00:00,2026-06-02 00:00:00+00:00,1,1,hold,984.9732675807629,984.9732675807629,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,813.2142795888103,894.5357075476913,0.09531017980432493,0.09531017980432493,2.1911346351663905,False,False,False
rising,s2_flat1,24,2026-06-02 00:00:00+00:00,2026-06-02 01:00:00+00:00,1,1,hold,1083.4705943388394,1083.4705943388394,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,894.5357075476913,983.9892783024607,0.09531017980432514,0.09531017980432514,2.2864448149707157,False,False,False
rising,s2_flat1,25,2026-06-02 01:00:00+00:00,2026-06-02 02:00:00+00:00,1,1,hold,1191.8176537727234,1191.8176537727234,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,983.9892783024607,1082.3882061327067,0.09531017980432493,0.09531017980432493,2.3817549947750405,False,False,False
rising,s2_flat1,26,2026-06-02 02:00:00+00:00,2026-06-02 03:00:00+00:00,1,1,hold,1310.999419149996,1310.999419149996,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,1082.3882061327067,1190.6270267459777,0.09531017980432514,0.09531017980432514,2.4770651745793657,False,False,False
rising,s2_flat1,27,2026-06-02 03:00:00+00:00,2026-06-02 04:00:00+00:00,1,1,hold,1442.0993610649957,1442.0993610649957,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,1190.6270267459777,1309.6897294205755,0.09531017980432493,0.09531017980432493,2.5723753543836905,False,False,False
rising,s2_flat1,28,2026-06-02 04:00:00+00:00,2026-06-02 05:00:00+00:00,1,0,hold,1586.3092971714952,1586.3092971714952,0.0,0.0,0.0,0.0,1439.2180436602703,0.0,1309.6897294205755,1439.2180436602703,0.09430967947074112,0.09430967947074112,2.6666850338544315,True,False,True
rising,s3_0110,0,2026-06-01 00:00:00+00:00,2026-06-01 01:00:00+00:00,0,0,hold,110.00000000000001,110.00000000000001,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,False,False,False
rising,s3_0110,1,2026-06-01 01:00:00+00:00,2026-06-01 02:00:00+00:00,1,1,buy,121.00000000000001,121.00000000000001,0.09990009990009992,0.0,99.90009990009992,0.8256206603314041,0.0,0.8256206603314041,100.0,99.90009990009992,-0.000999500333083388,-0.000999500333083388,-0.000999500333083388,False,False,False
rising,s3_0110,2,2026-06-01 02:00:00+00:00,2026-06-01 03:00:00+00:00,1,1,hold,133.10000000000005,133.10000000000005,0.0,0.0,0.0,0.0,0.0,0.8256206603314041,99.90009990009992,109.89010989010993,0.09531017980432493,0.09531017980432493,0.09431067947124154,False,False,False
rising,s3_0110,3,2026-06-01 03:00:00+00:00,2026-06-01 04:00:00+00:00,0,0,sell,146.41000000000005,146.41000000000005,0.12087912087912092,0.0,120.87912087912092,0.8256206603314041,120.7582417582418,0.0,109.89010989010993,120.7582417582418,0.09430967947074131,0.09430967947074131,0.18862035894198287,False,False,False
rising,s3_0110,4,2026-06-01 04:00:00+00:00,2026-06-01 05:00:00+00:00,0,0,hold,161.05100000000004,161.05100000000004,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,5,2026-06-01 05:00:00+00:00,2026-06-01 06:00:00+00:00,0,0,hold,177.1561000000001,177.1561000000001,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,6,2026-06-01 06:00:00+00:00,2026-06-01 07:00:00+00:00,0,0,hold,194.87171000000012,194.87171000000012,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,7,2026-06-01 07:00:00+00:00,2026-06-01 08:00:00+00:00,0,0,hold,214.35888100000017,214.35888100000017,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,8,2026-06-01 08:00:00+00:00,2026-06-01 09:00:00+00:00,0,0,hold,235.7947691000002,235.7947691000002,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,9,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,0,0,hold,259.3742460100002,259.3742460100002,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,10,2026-06-01 10:00:00+00:00,2026-06-01 11:00:00+00:00,0,0,hold,285.31167061100024,285.31167061100024,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,11,2026-06-01 11:00:00+00:00,2026-06-01 12:00:00+00:00,0,0,hold,313.8428376721003,313.8428376721003,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,12,2026-06-01 12:00:00+00:00,2026-06-01 13:00:00+00:00,0,0,hold,345.2271214393104,345.2271214393104,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,13,2026-06-01 13:00:00+00:00,2026-06-01 14:00:00+00:00,0,0,hold,379.7498335832414,379.7498335832414,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,14,2026-06-01 14:00:00+00:00,2026-06-01 15:00:00+00:00,0,0,hold,417.7248169415656,417.7248169415656,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,15,2026-06-01 15:00:00+00:00,2026-06-01 16:00:00+00:00,0,0,hold,459.4972986357222,459.4972986357222,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,16,2026-06-01 16:00:00+00:00,2026-06-01 17:00:00+00:00,0,0,hold,505.4470284992945,505.4470284992945,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,17,2026-06-01 17:00:00+00:00,2026-06-01 18:00:00+00:00,0,0,hold,555.991731349224,555.991731349224,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,18,2026-06-01 18:00:00+00:00,2026-06-01 19:00:00+00:00,0,0,hold,611.5909044841464,611.5909044841464,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,19,2026-06-01 19:00:00+00:00,2026-06-01 20:00:00+00:00,0,0,hold,672.7499949325611,672.7499949325611,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,20,2026-06-01 20:00:00+00:00,2026-06-01 21:00:00+00:00,0,0,hold,740.0249944258172,740.0249944258172,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,21,2026-06-01 21:00:00+00:00,2026-06-01 22:00:00+00:00,0,0,hold,814.0274938683991,814.0274938683991,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,22,2026-06-01 22:00:00+00:00,2026-06-01 23:00:00+00:00,0,0,hold,895.430243255239,895.430243255239,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,23,2026-06-01 23:00:00+00:00,2026-06-02 00:00:00+00:00,0,0,hold,984.9732675807629,984.9732675807629,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,24,2026-06-02 00:00:00+00:00,2026-06-02 01:00:00+00:00,0,0,hold,1083.4705943388394,1083.4705943388394,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,25,2026-06-02 01:00:00+00:00,2026-06-02 02:00:00+00:00,0,0,hold,1191.8176537727234,1191.8176537727234,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,26,2026-06-02 02:00:00+00:00,2026-06-02 03:00:00+00:00,0,0,hold,1310.999419149996,1310.999419149996,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,27,2026-06-02 03:00:00+00:00,2026-06-02 04:00:00+00:00,0,0,hold,1442.0993610649957,1442.0993610649957,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,False,False,False
rising,s3_0110,28,2026-06-02 04:00:00+00:00,2026-06-02 05:00:00+00:00,0,0,hold,1586.3092971714952,1586.3092971714952,0.0,0.0,0.0,0.0,120.7582417582418,0.0,120.7582417582418,120.7582417582418,0.0,0.0,0.18862035894198287,True,False,False
rising,s4_111,0,2026-06-01 00:00:00+00:00,2026-06-01 01:00:00+00:00,1,1,buy,110.00000000000001,110.00000000000001,0.09990009990009992,0.0,99.90009990009992,0.9081827263645446,0.0,0.9081827263645446,100.0,99.90009990009992,-0.000999500333083388,-0.000999500333083388,-0.000999500333083388,False,False,False
rising,s4_111,1,2026-06-01 01:00:00+00:00,2026-06-01 02:00:00+00:00,1,1,hold,121.00000000000001,121.00000000000001,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,99.90009990009992,109.8901098901099,0.09531017980432474,0.09531017980432474,0.09431067947124135,False,False,False
rising,s4_111,2,2026-06-01 02:00:00+00:00,2026-06-01 03:00:00+00:00,1,1,hold,133.10000000000005,133.10000000000005,0.0,0.0,0.0,0.0,0.0,0.9081827263645446,109.8901098901099,120.87912087912093,0.09531017980432514,0.09531017980432514,0.1896208592755665,False,False,False
rising,s4_111,3,2026-06-01 03:00:00+00:00,2026-06-01 04:00:00+00:00,0,0,sell,146.41000000000005,146.41000000000005,0.13296703296703302,0.0,132.96703296703302,0.9081827263645446,132.834065934066,0.0,120.87912087912093,132.834065934066,0.09430967947074131,0.09430967947074131,0.2839305387463078,False,False,False
rising,s4_111,4,2026-06-01 04:00:00+00:00,2026-06-01 05:00:00+00:00,0,0,hold,161.05100000000004,161.05100000000004,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
rising,s4_111,5,2026-06-01 05:00:00+00:00,2026-06-01 06:00:00+00:00,0,0,hold,177.1561000000001,177.1561000000001,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
rising,s4_111,6,2026-06-01 06:00:00+00:00,2026-06-01 07:00:00+00:00,0,0,hold,194.87171000000012,194.87171000000012,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
rising,s4_111,7,2026-06-01 07:00:00+00:00,2026-06-01 08:00:00+00:00,0,0,hold,214.35888100000017,214.35888100000017,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
rising,s4_111,8,2026-06-01 08:00:00+00:00,2026-06-01 09:00:00+00:00,0,0,hold,235.7947691000002,235.7947691000002,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
rising,s4_111,9,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,0,0,hold,259.3742460100002,259.3742460100002,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
rising,s4_111,10,2026-06-01 10:00:00+00:00,2026-06-01 11:00:00+00:00,0,0,hold,285.31167061100024,285.31167061100024,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
rising,s4_111,11,2026-06-01 11:00:00+00:00,2026-06-01 12:00:00+00:00,0,0,hold,313.8428376721003,313.8428376721003,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
rising,s4_111,12,2026-06-01 12:00:00+00:00,2026-06-01 13:00:00+00:00,0,0,hold,345.2271214393104,345.2271214393104,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
rising,s4_111,13,2026-06-01 13:00:00+00:00,2026-06-01 14:00:00+00:00,0,0,hold,379.7498335832414,379.7498335832414,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
rising,s4_111,14,2026-06-01 14:00:00+00:00,2026-06-01 15:00:00+00:00,0,0,hold,417.7248169415656,417.7248169415656,0.0,0.0,0.0,0.0,132.834065934066,0.0,132.834065934066,132.834065934066,0.0,0.0,0.2839305387463078,False,False,False
