seq,script,step,decision_time,execution_time,target_position,actual_position,trade_direction,raw_open,exec_price,fee_paid,slippage_cost,notional,qty,cash,btc,equity_start,equity_end,reward,reward_raw,cum_reward_raw,terminated,truncated,terminal_liquidation
zigzag,s2_flat1,19,2026-06-01 19:00:00+00:00,2026-06-01 20:00:00+00:00,1,1,hold,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,99.90009990009992,81.73644537280902,-0.20067069546215124,-0.20067069546215124,-0.20167019579523496,False,False,False
zigzag,s2_flat1,20,2026-06-01 20:00:00+00:00,2026-06-01 21:00:00+00:00,1,1,hold,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,81.73644537280902,108.98192716374535,0.28768207245178085,0.28768207245178085,0.08601187665654589,False,False,False
zigzag,s2_flat1,21,2026-06-01 21:00:00+00:00,2026-06-01 22:00:00+00:00,1,1,hold,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,108.98192716374535,72.65461810916358,-0.4054651081081643,-0.4054651081081643,-0.3194532314516184,False,False,False
zigzag,s2_flat1,22,2026-06-01 22:00:00+00:00,2026-06-01 23:00:00+00:00,1,1,hold,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,72.65461810916358,118.0637544273908,0.48550781578170066,0.48550781578170066,0.16605458433008224,False,False,False
zigzag,s2_flat1,23,2026-06-01 23:00:00+00:00,2026-06-02 00:00:00+00:00,1,1,hold,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,118.0637544273908,90.81827263645447,-0.262364264467491,-0.262364264467491,-0.09630968013740876,False,False,False
zigzag,s2_flat1,24,2026-06-02 00:00:00+00:00,2026-06-02 01:00:00+00:00,1,1,hold,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,90.81827263645447,99.90009990009992,0.09531017980432493,0.09531017980432493,-0.0009995003330838248,False,False,False
zigzag,s2_flat1,25,2026-06-02 01:00:00+00:00,2026-06-02 02:00:00+00:00,1,1,hold,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,99.90009990009992,81.73644537280902,-0.20067069546215124,-0.20067069546215124,-0.20167019579523507,False,False,False
zigzag,s2_flat1,26,2026-06-02 02:00:00+00:00,2026-06-02 03:00:00+00:00,1,1,hold,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,81.73644537280902,108.98192716374535,0.28768207245178085,0.28768207245178085,0.08601187665654578,False,False,False
zigzag,s2_flat1,27,2026-06-02 03:00:00+00:00,2026-06-02 04:00:00+00:00,1,1,hold,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,108.98192716374535,72.65461810916358,-0.4054651081081643,-0.4054651081081643,-0.3194532314516185,False,False,False
zigzag,s2_flat1,28,2026-06-02 04:00:00+00:00,2026-06-02 05:00:00+00:00,1,0,hold,130.0,130.0,0.0,0.0,0.0,0.0,117.94569067296341,0.0,72.65461810916358,117.94569067296341,0.48450731544811715,0.48450731544811715,0.16505408399649862,True,False,True
zigzag,s3_0110,0,2026-06-01 00:00:00+00:00,2026-06-01 01:00:00+00:00,0,0,hold,110.0,110.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,False,False,False
zigzag,s3_0110,1,2026-06-01 01:00:00+00:00,2026-06-01 02:00:00+00:00,1,1,buy,90.0,90.0,0.09990009990009992,0.0,99.90009990009992,1.1100011100011102,0.0,1.1100011100011102,100.0,99.90009990009992,-0.000999500333083388,-0.000999500333083388,-0.000999500333083388,False,False,False
zigzag,s3_0110,2,2026-06-01 02:00:00+00:00,2026-06-01 03:00:00+00:00,1,1,hold,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.1100011100011102,99.90009990009992,133.20013320013322,0.28768207245178085,0.28768207245178085,0.28668257211869747,False,False,False
zigzag,s3_0110,3,2026-06-01 03:00:00+00:00,2026-06-01 04:00:00+00:00,0,0,sell,80.0,80.0,0.08880008880008881,0.0,88.80008880008882,1.1100011100011102,88.71128871128873,0.0,133.20013320013322,88.71128871128873,-0.40646560844174784,-0.40646560844174784,-0.11978303632305037,False,False,False
zigzag,s3_0110,4,2026-06-01 04:00:00+00:00,2026-06-01 05:00:00+00:00,0,0,hold,130.0,130.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,5,2026-06-01 05:00:00+00:00,2026-06-01 06:00:00+00:00,0,0,hold,100.0,100.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,6,2026-06-01 06:00:00+00:00,2026-06-01 07:00:00+00:00,0,0,hold,110.0,110.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,7,2026-06-01 07:00:00+00:00,2026-06-01 08:00:00+00:00,0,0,hold,90.0,90.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,8,2026-06-01 08:00:00+00:00,2026-06-01 09:00:00+00:00,0,0,hold,120.0,120.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,9,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,0,0,hold,80.0,80.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,10,2026-06-01 10:00:00+00:00,2026-06-01 11:00:00+00:00,0,0,hold,130.0,130.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,11,2026-06-01 11:00:00+00:00,2026-06-01 12:00:00+00:00,0,0,hold,100.0,100.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,12,2026-06-01 12:00:00+00:00,2026-06-01 13:00:00+00:00,0,0,hold,110.0,110.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,13,2026-06-01 13:00:00+00:00,2026-06-01 14:00:00+00:00,0,0,hold,90.0,90.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,14,2026-06-01 14:00:00+00:00,2026-06-01 15:00:00+00:00,0,0,hold,120.0,120.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,15,2026-06-01 15:00:00+00:00,2026-06-01 16:00:00+00:00,0,0,hold,80.0,80.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,16,2026-06-01 16:00:00+00:00,2026-06-01 17:00:00+00:00,0,0,hold,130.0,130.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,17,2026-06-01 17:00:00+00:00,2026-06-01 18:00:00+00:00,0,0,hold,100.0,100.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,18,2026-06-01 18:00:00+00:00,2026-06-01 19:00:00+00:00,0,0,hold,110.0,110.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,19,2026-06-01 19:00:00+00:00,2026-06-01 20:00:00+00:00,0,0,hold,90.0,90.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,20,2026-06-01 20:00:00+00:00,2026-06-01 21:00:00+00:00,0,0,hold,120.0,120.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,21,2026-06-01 21:00:00+00:00,2026-06-01 22:00:00+00:00,0,0,hold,80.0,80.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,22,2026-06-01 22:00:00+00:00,2026-06-01 23:00:00+00:00,0,0,hold,130.0,130.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,23,2026-06-01 23:00:00+00:00,2026-06-02 00:00:00+00:00,0,0,hold,100.0,100.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,24,2026-06-02 00:00:00+00:00,2026-06-02 01:00:00+00:00,0,0,hold,110.0,110.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,25,2026-06-02 01:00:00+00:00,2026-06-02 02:00:00+00:00,0,0,hold,90.0,90.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,26,2026-06-02 02:00:00+00:00,2026-06-02 03:00:00+00:00,0,0,hold,120.0,120.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,27,2026-06-02 03:00:00+00:00,2026-06-02 04:00:00+00:00,0,0,hold,80.0,80.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,False,False,False
zigzag,s3_0110,28,2026-06-02 04:00:00+00:00,2026-06-02 05:00:00+00:00,0,0,hold,130.0,130.0,0.0,0.0,0.0,0.0,88.71128871128873,0.0,88.71128871128873,88.71128871128873,0.0,0.0,-0.11978303632305037,True,False,False
zigzag,s4_111,0,2026-06-01 00:00:00+00:00,2026-06-01 01:00:00+00:00,1,1,buy,110.0,110.0,0.09990009990009992,0.0,99.90009990009992,0.9081827263645447,0.0,0.9081827263645447,100.0,99.90009990009992,-0.000999500333083388,-0.000999500333083388,-0.000999500333083388,False,False,False
zigzag,s4_111,1,2026-06-01 01:00:00+00:00,2026-06-01 02:00:00+00:00,1,1,hold,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,99.90009990009992,81.73644537280902,-0.20067069546215124,-0.20067069546215124,-0.20167019579523462,False,False,False
zigzag,s4_111,2,2026-06-01 02:00:00+00:00,2026-06-01 03:00:00+00:00,1,1,hold,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.9081827263645447,81.73644537280902,108.98192716374535,0.28768207245178085,0.28768207245178085,0.08601187665654622,False,False,False
zigzag,s4_111,3,2026-06-01 03:00:00+00:00,2026-06-01 04:00:00+00:00,0,0,sell,80.0,80.0,0.07265461810916359,0.0,72.65461810916358,0.9081827263645447,72.58196349105441,0.0,108.98192716374535,72.58196349105441,-0.40646560844174784,-0.40646560844174784,-0.32045373178520165,False,False,False
zigzag,s4_111,4,2026-06-01 04:00:00+00:00,2026-06-01 05:00:00+00:00,0,0,hold,130.0,130.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,5,2026-06-01 05:00:00+00:00,2026-06-01 06:00:00+00:00,0,0,hold,100.0,100.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,6,2026-06-01 06:00:00+00:00,2026-06-01 07:00:00+00:00,0,0,hold,110.0,110.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,7,2026-06-01 07:00:00+00:00,2026-06-01 08:00:00+00:00,0,0,hold,90.0,90.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,8,2026-06-01 08:00:00+00:00,2026-06-01 09:00:00+00:00,0,0,hold,120.0,120.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,9,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,0,0,hold,80.0,80.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,10,2026-06-01 10:00:00+00:00,2026-06-01 11:00:00+00:00,0,0,hold,130.0,130.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,11,2026-06-01 11:00:00+00:00,2026-06-01 12:00:00+00:00,0,0,hold,100.0,100.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,12,2026-06-01 12:00:00+00:00,2026-06-01 13:00:00+00:00,0,0,hold,110.0,110.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,13,2026-06-01 13:00:00+00:00,2026-06-01 14:00:00+00:00,0,0,hold,90.0,90.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,14,2026-06-01 14:00:00+00:00,2026-06-01 15:00:00+00:00,0,0,hold,120.0,120.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,15,2026-06-01 15:00:00+00:00,2026-06-01 16:00:00+00:00,0,0,hold,80.0,80.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,16,2026-06-01 16:00:00+00:00,2026-06-01 17:00:00+00:00,0,0,hold,130.0,130.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,17,2026-06-01 17:00:00+00:00,2026-06-01 18:00:00+00:00,0,0,hold,100.0,100.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
zigzag,s4_111,18,2026-06-01 18:00:00+00:00,2026-06-01 19:00:00+00:00,0,0,hold,110.0,110.0,0.0,0.0,0.0,0.0,72.58196349105441,0.0,72.58196349105441,72.58196349105441,0.0,0.0,-0.32045373178520165,False,False,False
