fee,script,step,tick_before,tick_after,timestamp,action_int,action_name,action_valid,position_before,position_after,price_used_open,entry_price_open,unrealized_pnl,total_profit_realized,total_profit_delta,unrealized_pnl_before_step,reward,total_reward,terminated,truncated
0.001,t1_all_hold,11,12,13,2026-06-01 13:00:00+00:00,0,Hold,True,Neutral,Neutral,110.0,,0.0,1.0,0.0,0.0,-1.0,-12.0,False,False
0.001,t1_all_hold,12,13,14,2026-06-01 14:00:00+00:00,0,Hold,True,Neutral,Neutral,90.0,,0.0,1.0,0.0,0.0,-1.0,-13.0,False,False
0.001,t1_all_hold,13,14,15,2026-06-01 15:00:00+00:00,0,Hold,True,Neutral,Neutral,120.0,,0.0,1.0,0.0,0.0,-1.0,-14.0,False,False
0.001,t1_all_hold,14,15,16,2026-06-01 16:00:00+00:00,0,Hold,True,Neutral,Neutral,80.0,,0.0,1.0,0.0,0.0,-1.0,-15.0,False,False
0.001,t1_all_hold,15,16,17,2026-06-01 17:00:00+00:00,0,Hold,True,Neutral,Neutral,130.0,,0.0,1.0,0.0,0.0,-1.0,-16.0,False,False
0.001,t1_all_hold,16,17,18,2026-06-01 18:00:00+00:00,0,Hold,True,Neutral,Neutral,100.0,,0.0,1.0,0.0,0.0,-1.0,-17.0,False,False
0.001,t1_all_hold,17,18,19,2026-06-01 19:00:00+00:00,0,Hold,True,Neutral,Neutral,110.0,,0.0,1.0,0.0,0.0,-1.0,-18.0,False,False
0.001,t1_all_hold,18,19,20,2026-06-01 20:00:00+00:00,0,Hold,True,Neutral,Neutral,90.0,,0.0,1.0,0.0,0.0,-1.0,-19.0,False,False
0.001,t1_all_hold,19,20,21,2026-06-01 21:00:00+00:00,0,Hold,True,Neutral,Neutral,120.0,,0.0,1.0,0.0,0.0,-1.0,-20.0,False,False
0.001,t1_all_hold,20,21,22,2026-06-01 22:00:00+00:00,0,Hold,True,Neutral,Neutral,80.0,,0.0,1.0,0.0,0.0,-1.0,-21.0,False,False
0.001,t1_all_hold,21,22,23,2026-06-01 23:00:00+00:00,0,Hold,True,Neutral,Neutral,130.0,,0.0,1.0,0.0,0.0,-1.0,-22.0,False,False
0.001,t1_all_hold,22,23,24,2026-06-02 00:00:00+00:00,0,Hold,True,Neutral,Neutral,100.0,,0.0,1.0,0.0,0.0,-1.0,-23.0,False,False
0.001,t1_all_hold,23,24,25,2026-06-02 01:00:00+00:00,0,Hold,True,Neutral,Neutral,110.0,,0.0,1.0,0.0,0.0,-1.0,-24.0,False,False
0.001,t1_all_hold,24,25,26,2026-06-02 02:00:00+00:00,0,Hold,True,Neutral,Neutral,90.0,,0.0,1.0,0.0,0.0,-1.0,-25.0,False,False
0.001,t1_all_hold,25,26,27,2026-06-02 03:00:00+00:00,0,Hold,True,Neutral,Neutral,120.0,,0.0,1.0,0.0,0.0,-1.0,-26.0,False,False
0.001,t1_all_hold,26,27,28,2026-06-02 04:00:00+00:00,0,Hold,True,Neutral,Neutral,80.0,,0.0,1.0,0.0,0.0,-1.0,-27.0,False,False
0.001,t1_all_hold,27,28,29,2026-06-02 05:00:00+00:00,0,Hold,True,Neutral,Neutral,130.0,,0.0,1.0,0.0,0.0,-1.0,-28.0,True,False
0.001,t2_enter_hold,0,1,2,2026-06-01 02:00:00+00:00,1,Enter(Buy),True,Neutral,Long,90.0,,-0.0019970039950057334,1.0,0.0,0.0,25.0,25.0,False,False
0.001,t2_enter_hold,1,2,3,2026-06-01 03:00:00+00:00,0,Hold,True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.0033333333333333335,24.996666666666666,False,False
0.001,t2_enter_hold,2,3,4,2026-06-01 04:00:00+00:00,0,Hold,True,Long,Long,80.0,90.0,-0.11288622577333847,1.0,0.0,0.3306706613399923,-0.006666666666666667,24.99,False,False
0.001,t2_enter_hold,3,4,5,2026-06-01 05:00:00+00:00,0,Hold,True,Long,Long,130.0,90.0,0.44155988311832506,1.0,0.0,-0.11288622577333847,-0.01,24.979999999999997,False,False
0.001,t2_enter_hold,4,5,6,2026-06-01 06:00:00+00:00,0,Hold,True,Long,Long,100.0,90.0,0.108892217783327,1.0,0.0,0.44155988311832506,-0.013333333333333334,24.966666666666665,False,False
0.001,t2_enter_hold,5,6,7,2026-06-01 07:00:00+00:00,0,Hold,True,Long,Long,110.0,90.0,0.21978143956165958,1.0,0.0,0.108892217783327,-0.016666666666666666,24.95,False,False
0.001,t2_enter_hold,6,7,8,2026-06-01 08:00:00+00:00,0,Hold,True,Long,Long,90.0,90.0,-0.0019970039950057334,1.0,0.0,0.21978143956165958,-0.02,24.93,False,False
0.001,t2_enter_hold,7,8,9,2026-06-01 09:00:00+00:00,0,Hold,True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.023333333333333334,24.906666666666666,False,False
0.001,t2_enter_hold,8,9,10,2026-06-01 10:00:00+00:00,0,Hold,True,Long,Long,80.0,90.0,-0.11288622577333847,1.0,0.0,0.3306706613399923,-0.02666666666666667,24.88,False,False
0.001,t2_enter_hold,9,10,11,2026-06-01 11:00:00+00:00,0,Hold,True,Long,Long,130.0,90.0,0.44155988311832506,1.0,0.0,-0.11288622577333847,-0.03,24.849999999999998,False,False
0.001,t2_enter_hold,10,11,12,2026-06-01 12:00:00+00:00,0,Hold,True,Long,Long,100.0,90.0,0.108892217783327,1.0,0.0,0.44155988311832506,-0.03333333333333333,24.816666666666663,False,False
0.001,t2_enter_hold,11,12,13,2026-06-01 13:00:00+00:00,0,Hold,True,Long,Long,110.0,90.0,0.21978143956165958,1.0,0.0,0.108892217783327,-0.03666666666666667,24.779999999999998,False,False
0.001,t2_enter_hold,12,13,14,2026-06-01 14:00:00+00:00,0,Hold,True,Long,Long,90.0,90.0,-0.0019970039950057334,1.0,0.0,0.21978143956165958,-0.04,24.74,False,False
0.001,t2_enter_hold,13,14,15,2026-06-01 15:00:00+00:00,0,Hold,True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.043333333333333335,24.696666666666665,False,False
0.001,t2_enter_hold,14,15,16,2026-06-01 16:00:00+00:00,0,Hold,True,Long,Long,80.0,90.0,-0.11288622577333847,1.0,0.0,0.3306706613399923,-0.04666666666666667,24.65,False,False
0.001,t2_enter_hold,15,16,17,2026-06-01 17:00:00+00:00,0,Hold,True,Long,Long,130.0,90.0,0.44155988311832506,1.0,0.0,-0.11288622577333847,-0.05,24.599999999999998,False,False
0.001,t2_enter_hold,16,17,18,2026-06-01 18:00:00+00:00,0,Hold,True,Long,Long,100.0,90.0,0.108892217783327,1.0,0.0,0.44155988311832506,-0.05333333333333334,24.546666666666663,False,False
0.001,t2_enter_hold,17,18,19,2026-06-01 19:00:00+00:00,0,Hold,True,Long,Long,110.0,90.0,0.21978143956165958,1.0,0.0,0.108892217783327,-0.056666666666666664,24.489999999999995,False,False
0.001,t2_enter_hold,18,19,20,2026-06-01 20:00:00+00:00,0,Hold,True,Long,Long,90.0,90.0,-0.0019970039950057334,1.0,0.0,0.21978143956165958,-0.06,24.429999999999996,False,False
0.001,t2_enter_hold,19,20,21,2026-06-01 21:00:00+00:00,0,Hold,True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.06333333333333334,24.366666666666664,False,False
0.001,t2_enter_hold,20,21,22,2026-06-01 22:00:00+00:00,0,Hold,True,Long,Long,80.0,90.0,-0.11288622577333847,1.0,0.0,0.3306706613399923,-0.06666666666666667,24.299999999999997,False,False
0.001,t2_enter_hold,21,22,23,2026-06-01 23:00:00+00:00,0,Hold,True,Long,Long,130.0,90.0,0.44155988311832506,1.0,0.0,-0.11288622577333847,-0.07,24.229999999999997,False,False
0.001,t2_enter_hold,22,23,24,2026-06-02 00:00:00+00:00,0,Hold,True,Long,Long,100.0,90.0,0.108892217783327,1.0,0.0,0.44155988311832506,-0.07333333333333333,24.156666666666663,False,False
0.001,t2_enter_hold,23,24,25,2026-06-02 01:00:00+00:00,0,Hold,True,Long,Long,110.0,90.0,0.21978143956165958,1.0,0.0,0.108892217783327,-0.07666666666666666,24.079999999999995,False,False
0.001,t2_enter_hold,24,25,26,2026-06-02 02:00:00+00:00,0,Hold,True,Long,Long,90.0,90.0,-0.0019970039950057334,1.0,0.0,0.21978143956165958,-0.08,23.999999999999996,False,False
0.001,t2_enter_hold,25,26,27,2026-06-02 03:00:00+00:00,0,Hold,True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.08333333333333333,23.916666666666664,False,False
0.001,t2_enter_hold,26,27,28,2026-06-02 04:00:00+00:00,0,Hold,True,Long,Long,80.0,90.0,-0.11288622577333847,1.0,0.0,0.3306706613399923,-0.08666666666666667,23.83,False,False
0.001,t2_enter_hold,27,28,29,2026-06-02 05:00:00+00:00,0,Hold,True,Long,Long,130.0,90.0,0.44155988311832506,1.0,0.0,-0.11288622577333847,-0.09,23.74,True,False
0.001,t3_enter_exit,0,1,2,2026-06-01 02:00:00+00:00,1,Enter(Buy),True,Neutral,Long,90.0,,-0.0019970039950057334,1.0,0.0,0.0,25.0,25.0,False,False
0.001,t3_enter_exit,1,2,3,2026-06-01 03:00:00+00:00,0,Hold,True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.0033333333333333335,24.996666666666666,False,False
0.001,t3_enter_exit,2,3,4,2026-06-01 04:00:00+00:00,2,Exit(Sell),True,Long,Neutral,80.0,90.0,0.0,0.8871137742266615,-0.11288622577333851,0.3306706613399923,-133.06706613399922,-108.07039946733255,False,False
0.001,t3_enter_exit,3,4,5,2026-06-01 05:00:00+00:00,0,Hold,True,Neutral,Neutral,130.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-109.07039946733255,False,False
0.001,t3_enter_exit,4,5,6,2026-06-01 06:00:00+00:00,0,Hold,True,Neutral,Neutral,100.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-110.07039946733255,False,False
0.001,t3_enter_exit,5,6,7,2026-06-01 07:00:00+00:00,0,Hold,True,Neutral,Neutral,110.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-111.07039946733255,False,False
0.001,t3_enter_exit,6,7,8,2026-06-01 08:00:00+00:00,0,Hold,True,Neutral,Neutral,90.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-112.07039946733255,False,False
0.001,t3_enter_exit,7,8,9,2026-06-01 09:00:00+00:00,0,Hold,True,Neutral,Neutral,120.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-113.07039946733255,False,False
0.001,t3_enter_exit,8,9,10,2026-06-01 10:00:00+00:00,0,Hold,True,Neutral,Neutral,80.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-114.07039946733255,False,False
0.001,t3_enter_exit,9,10,11,2026-06-01 11:00:00+00:00,0,Hold,True,Neutral,Neutral,130.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-115.07039946733255,False,False
0.001,t3_enter_exit,10,11,12,2026-06-01 12:00:00+00:00,0,Hold,True,Neutral,Neutral,100.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-116.07039946733255,False,False
0.001,t3_enter_exit,11,12,13,2026-06-01 13:00:00+00:00,0,Hold,True,Neutral,Neutral,110.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-117.07039946733255,False,False
0.001,t3_enter_exit,12,13,14,2026-06-01 14:00:00+00:00,0,Hold,True,Neutral,Neutral,90.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-118.07039946733255,False,False
0.001,t3_enter_exit,13,14,15,2026-06-01 15:00:00+00:00,0,Hold,True,Neutral,Neutral,120.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-119.07039946733255,False,False
0.001,t3_enter_exit,14,15,16,2026-06-01 16:00:00+00:00,0,Hold,True,Neutral,Neutral,80.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-120.07039946733255,False,False
0.001,t3_enter_exit,15,16,17,2026-06-01 17:00:00+00:00,0,Hold,True,Neutral,Neutral,130.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-121.07039946733255,False,False
0.001,t3_enter_exit,16,17,18,2026-06-01 18:00:00+00:00,0,Hold,True,Neutral,Neutral,100.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-122.07039946733255,False,False
0.001,t3_enter_exit,17,18,19,2026-06-01 19:00:00+00:00,0,Hold,True,Neutral,Neutral,110.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-123.07039946733255,False,False
0.001,t3_enter_exit,18,19,20,2026-06-01 20:00:00+00:00,0,Hold,True,Neutral,Neutral,90.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-124.07039946733255,False,False
0.001,t3_enter_exit,19,20,21,2026-06-01 21:00:00+00:00,0,Hold,True,Neutral,Neutral,120.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-125.07039946733255,False,False
0.001,t3_enter_exit,20,21,22,2026-06-01 22:00:00+00:00,0,Hold,True,Neutral,Neutral,80.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-126.07039946733255,False,False
0.001,t3_enter_exit,21,22,23,2026-06-01 23:00:00+00:00,0,Hold,True,Neutral,Neutral,130.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-127.07039946733255,False,False
0.001,t3_enter_exit,22,23,24,2026-06-02 00:00:00+00:00,0,Hold,True,Neutral,Neutral,100.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-128.07039946733255,False,False
0.001,t3_enter_exit,23,24,25,2026-06-02 01:00:00+00:00,0,Hold,True,Neutral,Neutral,110.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-129.07039946733255,False,False
0.001,t3_enter_exit,24,25,26,2026-06-02 02:00:00+00:00,0,Hold,True,Neutral,Neutral,90.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-130.07039946733255,False,False
0.001,t3_enter_exit,25,26,27,2026-06-02 03:00:00+00:00,0,Hold,True,Neutral,Neutral,120.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-131.07039946733255,False,False
0.001,t3_enter_exit,26,27,28,2026-06-02 04:00:00+00:00,0,Hold,True,Neutral,Neutral,80.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-132.07039946733255,False,False
0.001,t3_enter_exit,27,28,29,2026-06-02 05:00:00+00:00,0,Hold,True,Neutral,Neutral,130.0,,0.0,0.8871137742266615,0.0,0.0,-1.0,-133.07039946733255,True,False
0.001,t4_repeat_enter,0,1,2,2026-06-01 02:00:00+00:00,1,Enter(Buy),True,Neutral,Long,90.0,,-0.0019970039950057334,1.0,0.0,0.0,25.0,25.0,False,False
0.001,t4_repeat_enter,1,2,3,2026-06-01 03:00:00+00:00,1,Enter(Buy),True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.0033333333333333335,24.996666666666666,False,False
0.001,t4_repeat_enter,2,3,4,2026-06-01 04:00:00+00:00,1,Enter(Buy),True,Long,Long,80.0,90.0,-0.11288622577333847,1.0,0.0,0.3306706613399923,-0.006666666666666667,24.99,False,False
0.001,t4_repeat_enter,3,4,5,2026-06-01 05:00:00+00:00,1,Enter(Buy),True,Long,Long,130.0,90.0,0.44155988311832506,1.0,0.0,-0.11288622577333847,-0.01,24.979999999999997,False,False
0.001,t4_repeat_enter,4,5,6,2026-06-01 06:00:00+00:00,1,Enter(Buy),True,Long,Long,100.0,90.0,0.108892217783327,1.0,0.0,0.44155988311832506,-0.013333333333333334,24.966666666666665,False,False
0.001,t4_repeat_enter,5,6,7,2026-06-01 07:00:00+00:00,1,Enter(Buy),True,Long,Long,110.0,90.0,0.21978143956165958,1.0,0.0,0.108892217783327,-0.016666666666666666,24.95,False,False
0.001,t4_repeat_enter,6,7,8,2026-06-01 08:00:00+00:00,1,Enter(Buy),True,Long,Long,90.0,90.0,-0.0019970039950057334,1.0,0.0,0.21978143956165958,-0.02,24.93,False,False
0.001,t4_repeat_enter,7,8,9,2026-06-01 09:00:00+00:00,1,Enter(Buy),True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.023333333333333334,24.906666666666666,False,False
0.001,t4_repeat_enter,8,9,10,2026-06-01 10:00:00+00:00,1,Enter(Buy),True,Long,Long,80.0,90.0,-0.11288622577333847,1.0,0.0,0.3306706613399923,-0.02666666666666667,24.88,False,False
0.001,t4_repeat_enter,9,10,11,2026-06-01 11:00:00+00:00,1,Enter(Buy),True,Long,Long,130.0,90.0,0.44155988311832506,1.0,0.0,-0.11288622577333847,-0.03,24.849999999999998,False,False
0.001,t4_repeat_enter,10,11,12,2026-06-01 12:00:00+00:00,1,Enter(Buy),True,Long,Long,100.0,90.0,0.108892217783327,1.0,0.0,0.44155988311832506,-0.03333333333333333,24.816666666666663,False,False
0.001,t4_repeat_enter,11,12,13,2026-06-01 13:00:00+00:00,1,Enter(Buy),True,Long,Long,110.0,90.0,0.21978143956165958,1.0,0.0,0.108892217783327,-0.03666666666666667,24.779999999999998,False,False
0.001,t4_repeat_enter,12,13,14,2026-06-01 14:00:00+00:00,1,Enter(Buy),True,Long,Long,90.0,90.0,-0.0019970039950057334,1.0,0.0,0.21978143956165958,-0.04,24.74,False,False
0.001,t4_repeat_enter,13,14,15,2026-06-01 15:00:00+00:00,1,Enter(Buy),True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.043333333333333335,24.696666666666665,False,False
0.001,t4_repeat_enter,14,15,16,2026-06-01 16:00:00+00:00,1,Enter(Buy),True,Long,Long,80.0,90.0,-0.11288622577333847,1.0,0.0,0.3306706613399923,-0.04666666666666667,24.65,False,False
0.001,t4_repeat_enter,15,16,17,2026-06-01 17:00:00+00:00,1,Enter(Buy),True,Long,Long,130.0,90.0,0.44155988311832506,1.0,0.0,-0.11288622577333847,-0.05,24.599999999999998,False,False
0.001,t4_repeat_enter,16,17,18,2026-06-01 18:00:00+00:00,1,Enter(Buy),True,Long,Long,100.0,90.0,0.108892217783327,1.0,0.0,0.44155988311832506,-0.05333333333333334,24.546666666666663,False,False
0.001,t4_repeat_enter,17,18,19,2026-06-01 19:00:00+00:00,1,Enter(Buy),True,Long,Long,110.0,90.0,0.21978143956165958,1.0,0.0,0.108892217783327,-0.056666666666666664,24.489999999999995,False,False
0.001,t4_repeat_enter,18,19,20,2026-06-01 20:00:00+00:00,1,Enter(Buy),True,Long,Long,90.0,90.0,-0.0019970039950057334,1.0,0.0,0.21978143956165958,-0.06,24.429999999999996,False,False
0.001,t4_repeat_enter,19,20,21,2026-06-01 21:00:00+00:00,1,Enter(Buy),True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.06333333333333334,24.366666666666664,False,False
0.001,t4_repeat_enter,20,21,22,2026-06-01 22:00:00+00:00,1,Enter(Buy),True,Long,Long,80.0,90.0,-0.11288622577333847,1.0,0.0,0.3306706613399923,-0.06666666666666667,24.299999999999997,False,False
0.001,t4_repeat_enter,21,22,23,2026-06-01 23:00:00+00:00,1,Enter(Buy),True,Long,Long,130.0,90.0,0.44155988311832506,1.0,0.0,-0.11288622577333847,-0.07,24.229999999999997,False,False
0.001,t4_repeat_enter,22,23,24,2026-06-02 00:00:00+00:00,1,Enter(Buy),True,Long,Long,100.0,90.0,0.108892217783327,1.0,0.0,0.44155988311832506,-0.07333333333333333,24.156666666666663,False,False
0.001,t4_repeat_enter,23,24,25,2026-06-02 01:00:00+00:00,1,Enter(Buy),True,Long,Long,110.0,90.0,0.21978143956165958,1.0,0.0,0.108892217783327,-0.07666666666666666,24.079999999999995,False,False
0.001,t4_repeat_enter,24,25,26,2026-06-02 02:00:00+00:00,1,Enter(Buy),True,Long,Long,90.0,90.0,-0.0019970039950057334,1.0,0.0,0.21978143956165958,-0.08,23.999999999999996,False,False
0.001,t4_repeat_enter,25,26,27,2026-06-02 03:00:00+00:00,1,Enter(Buy),True,Long,Long,120.0,90.0,0.3306706613399923,1.0,0.0,-0.0019970039950057334,-0.08333333333333333,23.916666666666664,False,False
0.001,t4_repeat_enter,26,27,28,2026-06-02 04:00:00+00:00,1,Enter(Buy),True,Long,Long,80.0,90.0,-0.11288622577333847,1.0,0.0,0.3306706613399923,-0.08666666666666667,23.83,False,False
0.001,t4_repeat_enter,27,28,29,2026-06-02 05:00:00+00:00,1,Enter(Buy),True,Long,Long,130.0,90.0,0.44155988311832506,1.0,0.0,-0.11288622577333847,-0.09,23.74,True,False
0.001,t5_repeat_exit_flat,0,1,2,2026-06-01 02:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,90.0,,0.0,1.0,0.0,0.0,-2.0,-2.0,False,False
0.001,t5_repeat_exit_flat,1,2,3,2026-06-01 03:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,120.0,,0.0,1.0,0.0,0.0,-2.0,-4.0,False,False
0.001,t5_repeat_exit_flat,2,3,4,2026-06-01 04:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,80.0,,0.0,1.0,0.0,0.0,-2.0,-6.0,False,False
0.001,t5_repeat_exit_flat,3,4,5,2026-06-01 05:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,130.0,,0.0,1.0,0.0,0.0,-2.0,-8.0,False,False
0.001,t5_repeat_exit_flat,4,5,6,2026-06-01 06:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,100.0,,0.0,1.0,0.0,0.0,-2.0,-10.0,False,False
0.001,t5_repeat_exit_flat,5,6,7,2026-06-01 07:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,110.0,,0.0,1.0,0.0,0.0,-2.0,-12.0,False,False
0.001,t5_repeat_exit_flat,6,7,8,2026-06-01 08:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,90.0,,0.0,1.0,0.0,0.0,-2.0,-14.0,False,False
0.001,t5_repeat_exit_flat,7,8,9,2026-06-01 09:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,120.0,,0.0,1.0,0.0,0.0,-2.0,-16.0,False,False
0.001,t5_repeat_exit_flat,8,9,10,2026-06-01 10:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,80.0,,0.0,1.0,0.0,0.0,-2.0,-18.0,False,False
0.001,t5_repeat_exit_flat,9,10,11,2026-06-01 11:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,130.0,,0.0,1.0,0.0,0.0,-2.0,-20.0,False,False
0.001,t5_repeat_exit_flat,10,11,12,2026-06-01 12:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,100.0,,0.0,1.0,0.0,0.0,-2.0,-22.0,False,False
0.001,t5_repeat_exit_flat,11,12,13,2026-06-01 13:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,110.0,,0.0,1.0,0.0,0.0,-2.0,-24.0,False,False
0.001,t5_repeat_exit_flat,12,13,14,2026-06-01 14:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,90.0,,0.0,1.0,0.0,0.0,-2.0,-26.0,False,False
0.001,t5_repeat_exit_flat,13,14,15,2026-06-01 15:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,120.0,,0.0,1.0,0.0,0.0,-2.0,-28.0,False,False
0.001,t5_repeat_exit_flat,14,15,16,2026-06-01 16:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,80.0,,0.0,1.0,0.0,0.0,-2.0,-30.0,False,False
0.001,t5_repeat_exit_flat,15,16,17,2026-06-01 17:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,130.0,,0.0,1.0,0.0,0.0,-2.0,-32.0,False,False
0.001,t5_repeat_exit_flat,16,17,18,2026-06-01 18:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,100.0,,0.0,1.0,0.0,0.0,-2.0,-34.0,False,False
0.001,t5_repeat_exit_flat,17,18,19,2026-06-01 19:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,110.0,,0.0,1.0,0.0,0.0,-2.0,-36.0,False,False
0.001,t5_repeat_exit_flat,18,19,20,2026-06-01 20:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,90.0,,0.0,1.0,0.0,0.0,-2.0,-38.0,False,False
0.001,t5_repeat_exit_flat,19,20,21,2026-06-01 21:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,120.0,,0.0,1.0,0.0,0.0,-2.0,-40.0,False,False
0.001,t5_repeat_exit_flat,20,21,22,2026-06-01 22:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,80.0,,0.0,1.0,0.0,0.0,-2.0,-42.0,False,False
0.001,t5_repeat_exit_flat,21,22,23,2026-06-01 23:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,130.0,,0.0,1.0,0.0,0.0,-2.0,-44.0,False,False
0.001,t5_repeat_exit_flat,22,23,24,2026-06-02 00:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,100.0,,0.0,1.0,0.0,0.0,-2.0,-46.0,False,False
0.001,t5_repeat_exit_flat,23,24,25,2026-06-02 01:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,110.0,,0.0,1.0,0.0,0.0,-2.0,-48.0,False,False
0.001,t5_repeat_exit_flat,24,25,26,2026-06-02 02:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,90.0,,0.0,1.0,0.0,0.0,-2.0,-50.0,False,False
0.001,t5_repeat_exit_flat,25,26,27,2026-06-02 03:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,120.0,,0.0,1.0,0.0,0.0,-2.0,-52.0,False,False
